# p=2, Sage (with eltseq_dual_python)
#	Comp			EmbedPre		Embed			ProjectPre		Project			M2D			Mulmod			Tmulmod			Iso			Bsgs
13	0.000481843948364	6.38961791992e-05	4.36336517334e-05	0.000117063522339	2.78430938721e-05	4.29153442383e-05	6.65824890137e-05	1.89075469971e-05	0.00045964012146	0.00157958068848
15	0.000525951385498	9.98973846436e-05	7.85583496094e-05	0.000184059143066	5.14625549316e-05	5.88893890381e-05	0.000112241744995	2.49954223633e-05	0.000878902435303	0.00233008766174
17	0.000710964202881	0.000116109848022	9.3518447876e-05	0.000195980072021	7.40798950195e-05	7.20024108887e-05	9.34238433838e-05	3.40225219727e-05	0.00138096008301	0.0026911277771
19	0.00101900100708	0.000209093093872	0.000185417556763	0.000300884246826	0.000119753646851	0.000132083892822	0.000154219055176	4.46208953857e-05	0.00246211242676	0.0041973285675
21	0.00110793113708	0.000113010406494	8.80031585693e-05	0.000334978103638	7.5687789917e-05	9.89437103271e-05	0.000218860626221	5.58658599854e-05	0.00176618385315	0.00514797592163
24	0.00155806541443	0.000170946121216	0.000145025634766	0.000514984130859	0.000114772796631	0.000142812728882	0.000355644989014	8.00960540771e-05	0.00296682357788	0.00915092468262
27	0.00215792655945	0.000278949737549	0.000249555206299	0.000581026077271	0.00019239654541	0.000226259231567	0.000335166549683	0.000110545349121	0.00550099945068	0.0100030040741
30	0.00257587432861	0.000211954116821	0.000182769775391	0.000699996948242	0.000161391830444	0.000216007232666	0.000465398406982	0.000141142654419	0.00513121604919	0.0142681121826
33	0.00324511528015	0.000271081924438	0.000241553497314	0.000971794128418	0.000198771286011	0.000291109085083	0.000676224136353	0.000190700531006	0.00693731117249	0.0186046028137
37	0.00439691543579	0.000389814376831	0.000358420562744	0.00104308128357	0.000290348815918	0.000402927398682	0.000660457611084	0.000253011322021	0.0112288761139	0.0227365207672
41	0.00548815727234	0.00040602684021	0.000375475311279	0.00136303901672	0.000316624069214	0.000473976135254	0.000906932830811	0.000321984100342	0.0135007190704	0.0309608745575
46	0.00745987892151	0.000525951385498	0.000492894363403	0.00175619125366	0.000444358444214	0.000672101974487	0.00108989295959	0.000464483261108	0.0211693191528	0.0389536380768
51	0.0097279548645	0.000745058059692	0.000709996795654	0.00216102600098	0.000670254516602	0.000890016555786	0.00129037742615	0.000607911682129	0.0350475215912	0.0474207878113
57	0.0125851631165	0.000860929489136	0.000825547027588	0.00278997421265	0.000816875076294	0.00115704536438	0.00170223999023	0.000806030273437	0.0479320049286	0.0641644001007
63	0.0161530971527	0.0011260509491	0.00108835372925	0.00418901443481	0.00106716003418	0.00150275230408	0.00276334381104	0.00104422721863	0.0689725875854	0.101815366745
70	0.0214440822601	0.00154495239258	0.00150650405884	0.00437188148499	0.00148176651001	0.00212502479553	0.00237927246094	0.00147908477783	0.104778385162	0.125169801712
77	0.0271289348602	0.00201511383057	0.00197527885437	0.0047390460968	0.00189984703064	0.00276780128479	0.00223490524292	0.00191314315796	0.149162387848	0.144754171371
85	0.0339968204498	0.00243210792542	0.0023806476593	0.00603795051575	0.00241607093811	0.00349497795105	0.00282577705383	0.00244830322266	0.208442211151	0.195347166061
94	0.0460441112518	0.00335788726807	0.0033186416626	0.0079300403595	0.0029372959137	0.00483298301697	0.00393635177612	0.00338726425171	0.280440378189	0.2777987957
104	0.0593960285187	0.00444197654724	0.00437624931335	0.0110008716583	0.00454045677185	0.00636506080627	0.0050426864624	0.00439331245422	0.477234983444	0.365379238129
115	0.07639503479	0.00556921958923	0.00550411224365	0.0139760971069	0.00566564750671	0.00799107551575	0.0065256729126	0.00551292800903	0.654320430756	0.483450603485
127	0.0961728096008	0.00714588165283	0.00708024024963	0.0169517993927	0.00590291976929	0.0102090835571	0.00864503860474	0.0069802570343	0.753835582733	0.658528804779
140	0.130316972733	0.00978922843933	0.00968783378601	0.0242929458618	0.010320482254	0.0130031108856	0.010995759964	0.00860028266907	1.45317921638	0.875711631775
154	0.165196895599	0.0124499797821	0.0123296833038	0.030601978302	0.0128587150574	0.0167798995972	0.0140104389191	0.0111223983765	1.9940433979	1.16544699669
170	0.20760679245	0.0154008865356	0.0152855968475	0.0383088588715	0.0169976043701	0.0199990272522	0.0170269584656	0.0130135154724	2.91451396942	1.45943317413
187	0.271717071533	0.0205421447754	0.0204046440125	0.0508918762207	0.0218828773499	0.026700258255	0.0231021976471	0.0172318744659	4.11529359818	2.03959321976


# p=5, Sage (with eltseq_dual_python)
#	Comp			EmbedPre		Embed			ProjectPre		Project			M2D			Mulmod			Tmulmod			Iso			Bsgs
2	3.48091125488e-05	1.69277191162e-05	3.52783203125e-06	6.91413879395e-06	1.03034973145e-06	9.05990600586e-06	1.25770568848e-06	1.38702392578e-06	1.252784729e-05	2.99407958984e-05
3	4.6968460083e-05	2.00271606445e-05	5.13916015625e-06	2.19345092773e-05	3.49922180176e-06	1.81198120117e-05	2.02865600586e-06	3.42559814453e-06	2.07103729248e-05	5.58609008789e-05
4	5.79357147217e-05	2.90870666504e-05	7.77435302734e-06	2.31266021729e-05	4.99687194824e-06	1.12056732178e-05	3.32489013672e-06	4.41780090332e-06	3.3345413208e-05	9.60914611816e-05
5	7.79628753662e-05	2.69412994385e-05	9.18045043945e-06	3.19480895996e-05	6.48307800293e-06	1.31130218506e-05	5.21430969238e-06	5.0895690918e-06	5.06771087646e-05	0.000157931137085
6	0.000103950500488	2.98023223877e-05	1.21471405029e-05	3.09944152832e-05	7.97424316406e-06	1.31130218506e-05	7.71980285645e-06	6.67037963867e-06	7.5163269043e-05	0.000205452728271
7	0.000130891799927	3.09944152832e-05	1.39343261719e-05	3.60012054443e-05	1.03229522705e-05	1.52587890625e-05	1.00578308105e-05	7.32154846191e-06	0.000105889511108	0.000302356719971
8	0.000176191329956	3.69548797607e-05	1.80416107178e-05	4.41074371338e-05	1.22577667236e-05	2.00271606445e-05	1.50161743164e-05	9.17587280273e-06	0.000134982299805	0.000419177627563
9	0.000237941741943	4.31537628174e-05	2.33806610107e-05	5.60283660889e-05	1.73133850098e-05	2.40802764893e-05	2.02480316162e-05	1.10160827637e-05	0.000204558181763	0.000575814437866
10	0.000282049179077	4.72068786621e-05	2.79983520508e-05	6.41345977783e-05	1.74365997314e-05	2.52723693848e-05	2.90641784668e-05	1.31168365479e-05	0.000213649749756	0.00076244468689
11	0.000364065170288	5.50746917725e-05	3.60733032227e-05	8.70227813721e-05	2.87567138672e-05	3.19480895996e-05	3.93169403076e-05	1.6471862793e-05	0.000383124542236	0.0010754032135
13	0.000591039657593	7.39097595215e-05	5.36094665527e-05	0.000127792358398	3.74465942383e-05	4.88758087158e-05	7.00176239014e-05	2.23152160645e-05	0.000576891326904	0.00176368141174
15	0.000664949417114	0.000123023986816	0.000102193450928	0.000220060348511	6.53713226318e-05	8.17775726318e-05	0.000119313812256	3.11904907227e-05	0.00110683670044	0.0026268081665
17	0.000915050506592	0.000159978866577	0.000138737487793	0.000241041183472	0.000101068878174	0.000107049942017	0.000112796783447	4.3616104126e-05	0.00188459205627	0.00313615226746
19	0.00122499465942	0.000235080718994	0.000195108795166	0.000334024429321	0.000131299209595	0.000160217285156	0.000167422485352	5.56095123291e-05	0.0027119846344	0.0046635761261
21	0.00133204460144	0.000159025192261	0.000133520126343	0.000370979309082	9.7732925415e-05	0.000133037567139	0.000233743667603	7.43518829346e-05	0.00225134468079	0.00574673652649
24	0.00192093849182	0.000236988067627	0.00020973739624	0.000591039657593	0.000145582580566	0.000206232070923	0.000395352172852	0.000109164810181	0.00378663063049	0.0101630878448
27	0.00266599655151	0.000330924987793	0.000300640106201	0.000653982162476	0.000217811203003	0.000293254852295	0.000374740982056	0.000141793441772	0.00627603912354	0.0113136005402
30	0.00302791595459	0.000258922576904	0.000231497573853	0.000771045684814	0.000176572799683	0.000271081924438	0.000523471832275	0.000183001708984	0.00555956840515	0.015926399231
33	0.00393986701965	0.000357151031494	0.000325680160522	0.00111794471741	0.000261203384399	0.00038480758667	0.00076340637207	0.000247654724121	0.00906643867493	0.021093120575
37	0.00529289245605	0.000452995300293	0.000421406555176	0.00121402740479	0.000355302047729	0.000497102737427	0.000740804672241	0.000326446151733	0.0137987232208	0.0259878349304
41	0.00641298294067	0.000504016876221	0.000469860839844	0.00160098075867	0.000409833526611	0.000622987747192	0.00103708457947	0.000425158309937	0.0175135993958	0.0354145622253
46	0.00886297225952	0.000665187835693	0.00062986907959	0.00231504440308	0.000548638534546	0.000882148742676	0.00156613082886	0.000607719802856	0.0260976028442	0.0505177974701
51	0.0117309093475	0.000956058502197	0.000902950286865	0.0025999546051	0.000776595306396	0.00120377540588	0.00155318260193	0.00079910697937	0.0410797595978	0.0568215847015
57	0.0148379802704	0.00111293792725	0.00107833099365	0.00351810455322	0.000975819015503	0.00154876708984	0.00220237731934	0.00106896934509	0.056852388382	0.0798086166382
63	0.0191309452057	0.00149393081665	0.00144973754883	0.00487112998962	0.00131283378601	0.00200986862183	0.00312865638733	0.00137886886597	0.0847078323364	0.118375015259
70	0.025771856308	0.00200295448303	0.0019491443634	0.00556206703186	0.00173749542236	0.00277423858643	0.003208360672	0.00193482398987	0.123491621017	0.152590179443
77	0.0332460403442	0.00259304046631	0.00255022239685	0.00587606430054	0.00227159881592	0.00360703468323	0.00283297538757	0.00247471237183	0.178008794785	0.173012590408
85	0.0407931804657	0.00315690040588	0.0031179599762	0.00748896598816	0.00288450431824	0.00461292266846	0.00359601593018	0.00323855209351	0.248060417175	0.234401369095
94	0.0541899204254	0.00433397293091	0.00428877639771	0.0100378990173	0.00385891914368	0.00629878044128	0.00485047149658	0.00436277580261	0.36747879982	0.328982400894
104	0.0698750019073	0.00570106506348	0.00564126396179	0.0132579803467	0.00523740005493	0.00791883468628	0.00633722496033	0.00537117576599	0.551604986191	0.433132171631
115	0.0887880325317	0.00718998908997	0.00712342453003	0.017364025116	0.00672340774536	0.0103240013123	0.00834140777588	0.0070736656189	0.782165002823	0.586274576187
127	0.113795042038	0.0093080997467	0.00924083709717	0.0213689804077	0.00821031570435	0.0124931335449	0.0103460025787	0.00824799537659	1.05454063416	0.757837200165
140	0.150565862656	0.0127811431885	0.012679681778	0.0296549797058	0.0118872737885	0.0167760848999	0.0140427207947	0.011012802124	1.68016757965	1.05630378723
154	0.189822912216	0.0155670642853	0.0154403209686	0.0360329151154	0.014896402359	0.0197989940643	0.0168147563934	0.0127745628357	2.31490836143	1.34052157402
170	0.236680984497	0.0217750072479	0.0215266418457	0.0483710765839	0.0206030845642	0.0254390239716	0.0220921611786	0.016453037262	3.52897377014	1.76597857475
187	0.323091983795	0.0302679538727	0.0301220798492	0.0651040077209	0.0274847602844	0.0357270240784	0.0300664043427	0.0234951972961	5.24289059639	2.51278400421


# p=5, Sage (with eltseq_dual_python and matrix algorithm, new 12/2/2014)
#	Comp			EmbedPre		Embed			ProjectPre		Project			M2D			Mulmod			Tmulmod			Iso			Bsgs			Matrix
2	2.50339508057e-05	2.09808349609e-05	4.02717590332e-06	1.09672546387e-05	9.44137573242e-07	2.40802764893e-05	1.29127502441e-06	2.54707336426e-06	1.33182525635e-05	2.94384002686e-05	6.47201538086e-06
3	3.69548797607e-05	1.90734863281e-05	5.12008666992e-06	6.91413879395e-06	1.35345458984e-06	8.82148742676e-06	2.22854614258e-06	2.08320617676e-06	2.32654571533e-05	5.94593048096e-05	1.10221862793e-05
4	5.69820404053e-05	2.38418579102e-05	8.36639404297e-06	2.21729278564e-05	5.51681518555e-06	1.19209289551e-05	3.89289855957e-06	4.88777160645e-06	3.76159667969e-05	9.95407104492e-05	2.19215393066e-05
5	7.60555267334e-05	2.59876251221e-05	9.83352661133e-06	2.71797180176e-05	7.01446533203e-06	1.38282775879e-05	5.62705993652e-06	5.41152954102e-06	5.29151916504e-05	0.000153558349609	3.70128631592e-05
6	0.000113010406494	3.09944152832e-05	1.24526977539e-05	3.09944152832e-05	8.10890197754e-06	1.31130218506e-05	7.77282714844e-06	6.89125061035e-06	7.55710601807e-05	0.000202956771851	5.69423675537e-05
7	0.000130891799927	3.09944152832e-05	1.3614654541e-05	3.50475311279e-05	1.03374481201e-05	1.50203704834e-05	1.03424072266e-05	7.51495361328e-06	0.000109827041626	0.000289934539795	9.40910339355e-05
8	0.00018310546875	3.71932983398e-05	1.88575744629e-05	4.41074371338e-05	1.2593460083e-05	2.00271606445e-05	1.51359558105e-05	9.45129394531e-06	0.000140836715698	0.000411385345459	0.000147718429565
9	0.000241041183472	4.19616699219e-05	2.42160797119e-05	5.60283660889e-05	1.73679351807e-05	2.59876251221e-05	2.1720123291e-05	1.15566253662e-05	0.000209893035889	0.00055841293335	0.000223007965088
10	0.000312089920044	4.6968460083e-05	2.87551879883e-05	6.50882720947e-05	1.71901702881e-05	2.59876251221e-05	2.98221588135e-05	1.40033721924e-05	0.000214356613159	0.000735775756836	0.000323193359375
11	0.000377893447876	5.48362731934e-05	3.66897583008e-05	8.89301300049e-05	2.89295196533e-05	3.31401824951e-05	4.07520294189e-05	1.71760559082e-05	0.000393078613281	0.00103809928894	0.000457944107056
13	0.00060510635376	7.41481781006e-05	5.41423797607e-05	0.000130891799927	3.70429992676e-05	5.29289245605e-05	7.25070953369e-05	2.38304138184e-05	0.000584161758423	0.00173351097107	0.000848145675659
15	0.000684976577759	0.000123977661133	0.000103834915161	0.000209093093872	6.65073394775e-05	8.51154327393e-05	0.00011951675415	3.30093383789e-05	0.00113265914917	0.00263595199585	0.00148320655823
17	0.000933885574341	0.00016188621521	0.000140996551514	0.000243902206421	0.000102428817749	0.000109910964966	0.000113670349121	4.70817565918e-05	0.00191394424438	0.003208360672	0.00237252044678
19	0.00125122070312	0.000221967697144	0.000198057556152	0.000335931777954	0.000133335876465	0.000164031982422	0.000167755508423	6.20414733887e-05	0.00277342414856	0.00468789672852	0.00364121437073
21	0.00137495994568	0.000160932540894	0.000136908721924	0.000397920608521	0.000100201416016	0.000136852264404	0.000238582229614	7.74833679199e-05	0.00230644798279	0.00578372955322	0.00518076896667
24	0.00194692611694	0.000242948532104	0.000215446472168	0.000592947006226	0.000149835205078	0.000211954116821	0.000396950531006	0.000115347290039	0.00387422370911	0.0101966381073	0.00874356269836
27	0.00267386436462	0.000337839126587	0.000308918380737	0.000656843185425	0.000221508789062	0.000300168991089	0.000377886581421	0.00015082244873	0.00638439178467	0.0114105129242	0.0137957286835
30	0.0030951499939	0.000269174575806	0.000240657806396	0.00078296661377	0.000180967712402	0.000279903411865	0.000526465606689	0.000193025588989	0.00570188903809	0.0160455226898	0.0206333255768
33	0.00398802757263	0.000368118286133	0.000338505554199	0.00113391876221	0.000266537857056	0.000414133071899	0.000762177658081	0.000260110473633	0.00926943778992	0.0211714839935	0.0300114345551
37	0.00539803504944	0.00046706199646	0.000434560012817	0.00122690200806	0.00036491355896	0.00052809715271	0.000747775650024	0.000342620849609	0.0141022396088	0.0260980033875	0.0469567775726
41	0.00650811195374	0.000521898269653	0.000488926315308	0.001629114151	0.000425166702271	0.000643014907837	0.00104896316528	0.000446015930176	0.0180752754211	0.0355043983459	0.0703287601471
46	0.00897812843323	0.00068998336792	0.000657494354248	0.00235199928284	0.000566017913818	0.000923156738281	0.0015854801178	0.000628522872925	0.0267230796814	0.0503900051117	0.110525369644
51	0.0118660926819	0.000971078872681	0.000935092926025	0.00263404846191	0.000790022277832	0.00125288963318	0.00157006912231	0.000827565002441	0.041673374176	0.0565326213837	0.166649007797
57	0.0150289535522	0.00115013122559	0.00111624794006	0.00356507301331	0.000994521331787	0.00156903266907	0.0022172794342	0.00110114555359	0.0578056335449	0.0795095920563	0.258245563507
63	0.0193421840668	0.0015389919281	0.00149658241272	0.00492119789124	0.00133611526489	0.00207185745239	0.00316896820068	0.00141780319214	0.0859344005585	0.118070220947	0.383821582794
70	0.0260059833527	0.00204205513	0.00200191116333	0.00560784339905	0.00175942420959	0.00282502174377	0.00325123214722	0.00199265670776	0.124667978287	0.151218223572	0.584929990768
77	0.0334820747375	0.00266599655151	0.00261971282959	0.00594592094421	0.00231155204773	0.00367164611816	0.00288424873352	0.00253935241699	0.180928230286	0.170992612839	0.853327798843
85	0.0411021709442	0.00324320793152	0.00319750404358	0.0075671672821	0.00291760826111	0.00471782684326	0.00366105651855	0.00331803131104	0.251159191132	0.232252836227	1.26358599663
94	0.0544190406799	0.0044310092926	0.00438571929932	0.0101270675659	0.0038847618103	0.00639700889587	0.00493438339233	0.00446236038208	0.370992803574	0.325436210632	1.88416876793
104	0.070277929306	0.00582408905029	0.00576572036743	0.0133838653564	0.00526852035522	0.00802612304688	0.00640531158447	0.00547529602051	0.554053211212	0.425136184692	2.8169708252
115	0.0881960391998	0.0073230266571	0.00727939987183	0.0174751281738	0.00676230239868	0.0104768276215	0.00843848228455	0.00720074272156	0.78587937355	0.575081634521	4.20074663162
127	0.113352060318	0.00950598716736	0.00944256782532	0.021476984024	0.00832220077515	0.0126028060913	0.010449552536	0.00838064193726	1.0639895916	0.744576787949	6.235542202
140	0.149358987808	0.0129780769348	0.0128960418701	0.0298521518707	0.0120078372955	0.0169460773468	0.014185552597	0.0112073612213	1.69255900383	1.04372940063	9.19229860306
154	0.189172029495	0.0157849788666	0.0156877613068	0.0362432003021	0.0150002002716	0.0200219154358	0.0169824790955	0.0129916763306	2.32717318535	1.32147903442	13.4352416039
170	0.235949993134	0.0219950675964	0.0218512821198	0.048632144928	0.0207438850403	0.0256991386414	0.0222947597504	0.016729516983	3.5544752121	1.73869924545	19.9249120235
187	0.312011957169	0.0283479690552	0.0281924819946	0.0619478225708	0.0267748355865	0.033056974411	0.0283309555054	0.0212442016602	5.03750319481	2.33632717133	29.1337557793
